data, m, k, r, theta, n
gveii, 2, 58, 1, 11.25, 1

precision, recall, f1_score
0.174, 0.874, 0.29

members, duration
536 549 550 566 567 569 570 571, 2188-2256
536 549 550 566 567 569 570 571 572, 2199-2258
536 549 550 566 567 569 570 571 572 573, 2208-2270
536 549 550 566 567 570 571, 2186-2245
536 549 550 566 569 570, 2225-2287
536 549 550 570, 2230-2293
536 549 550 570 573, 2264-2323
537 538, 2143-2201
537 538 539, 2144-2214 2160-2220
537 538 539 542, 2227-2291
537 538 539 542 552 553 567, 2208-2284
537 538 539 542 552 553 567 568 569 570 571 572 573 575, 2204-2265
537 538 539 551 552, 2157-2217
537 538 539 551 552 553, 2163-2228
537 538 539 551 552 553 567, 2171-2241
537 538 539 553 567, 2184-2245 2189-2249
537 538 539 553 567 568 569 570 571 572, 2201-2259
537 538 539 553 567 568 569 570 571 572 573 575, 2203-2261
537 538 539 553 567 568 569 570 571 572 575, 2202-2260
537 538 539 553 567 569 570 571, 2188-2246 2192-2256
537 538 539 553 567 569 570 571 572, 2199-2258
538 539, 2144-2214 2160-2220
538 539 542, 2227-2291
538 539 542 552 553 567, 2208-2284
538 539 542 552 553 567 568 569 570 571 572 573 575, 2204-2265
538 539 551 552, 2157-2217
538 539 551 552 553, 2163-2228
538 539 551 552 553 567, 2171-2241
538 539 553 567, 2184-2245 2189-2249
538 539 553 567 568 569 570 571 572, 2201-2259
538 539 553 567 568 569 570 571 572 573 575, 2203-2261
538 539 553 567 568 569 570 571 572 575, 2202-2260
538 539 553 567 569 570 571, 2188-2246 2192-2256
538 539 553 567 569 570 571 572, 2199-2258
539 542, 2227-2292
539 542 552 553 567, 2208-2284
539 542 552 553 567 568 569 570 571 572 573 575, 2204-2265
539 551 552, 2157-2217
539 551 552 553, 2163-2228
539 551 552 553 567, 2171-2241
539 553 567, 2184-2245 2189-2249
539 553 567 568 569 570 571 572, 2201-2259
539 553 567 568 569 570 571 572 573 575, 2203-2261
539 553 567 568 569 570 571 572 575, 2202-2260
539 553 567 569 570 571, 2188-2246 2192-2256
539 553 567 569 570 571 572, 2199-2258
540 541, 2147-2211 2174-2236 2190-2261
540 541 543 544 554 555 562 563 564 565, 2211-2313 2260-2318
540 541 543 544 555, 2204-2265
540 541 543 544 555 562 563 564 565, 2208-2268 2256-2317
540 541 552, 2154-2220
540 541 552 553, 2163-2228
540 541 552 553 567, 2171-2231 2179-2245 2189-2247
540 541 552 553 567 569 570 571, 2188-2246
541 543 544 554 555 562 563 564 565, 2211-2278 2244-2312 2260-2318
541 543 544 555, 2204-2265
541 543 544 555 562 563 564 565, 2208-2268 2221-2301 2255-2317
542 551 552 553 567, 2238-2317
542 551 552 553 567 574 575, 2260-2321
542 551 552 567 574 575, 2264-2322
542 552 553 554 555 567 569 570 571 572, 2199-2257
542 552 553 567, 2208-2284 2236-2295
542 552 553 567 568 569 570 571 572, 2201-2259
542 552 553 567 568 569 570 571 572 573 575, 2203-2265
542 552 553 567 568 569 570 571 572 575, 2202-2260
542 552 553 567 569 570 571 572, 2200-2258
542 554, 2156-2215
542 554 555, 2158-2245 2195-2256
543 544, 2144-2213
543 544 554, 2156-2215
543 544 554 555, 2158-2261 2268-2336
543 544 554 555 562 563 564 565, 2244-2312 2260-2322
543 544 554 555 563 564 565, 2265-2325
543 544 555, 2204-2265
543 544 555 562 563 564 565, 2208-2301 2255-2317
543 554 555, 2279-2337
543 554 555 563 564 565, 2280-2338
544 555, 2158-2253
545 576 577, 2310-2382
547 548, 2143-2222 2174-2245 2205-2271
547 548 557, 2165-2231 2188-2262
549 550, 2151-2220 2273-2340
549 550 553, 2163-2226
549 550 553 566, 2169-2228
549 550 553 566 567, 2171-2239
549 550 566 567, 2182-2243
549 550 566 567 568 569 570 571 572, 2201-2259
549 550 566 567 568 569 570 571 572 573 575, 2203-2265
549 550 566 567 568 569 570 571 572 575, 2202-2260
549 550 566 567 569 570, 2213-2282
549 550 566 567 569 570 571, 2188-2256
549 550 566 567 569 570 571 572, 2199-2258
549 550 566 567 569 570 571 572 573, 2208-2270
549 550 566 567 570 571, 2186-2245
549 550 566 569 570, 2225-2287
549 550 570, 2230-2315 2270-2330
549 550 570 573, 2258-2327
550 566, 2169-2228
550 566 567, 2171-2243
550 566 567 568 569 570 571 572, 2201-2259
550 566 567 568 569 570 571 572 573 575, 2203-2265
550 566 567 568 569 570 571 572 575, 2202-2260
550 566 567 569 570, 2213-2282
550 566 567 569 570 571, 2188-2256
550 566 567 569 570 571 572, 2199-2258
550 566 567 569 570 571 572 573, 2208-2270
550 566 567 570 571, 2186-2245
550 570, 2225-2315 2270-2330
550 570 573, 2258-2327
551 552, 2157-2220
551 552 553, 2163-2228
551 552 553 567, 2171-2245 2189-2249 2208-2317
551 552 553 567 568 569 570 571 572, 2201-2259
551 552 553 567 568 569 570 571 572 573 575, 2203-2265
551 552 553 567 568 569 570 571 572 575, 2202-2260
551 552 553 567 569 570 571, 2188-2246 2192-2256
551 552 553 567 569 570 571 572, 2199-2258
551 552 553 567 574 575, 2260-2321
551 552 567 574 575, 2264-2324
552 553, 2163-2228
552 553 567, 2171-2245 2189-2249 2208-2298
552 553 567 568 569 570 571 572, 2201-2259
552 553 567 568 569 570 571 572 573 575, 2203-2265
552 553 567 568 569 570 571 572 575, 2202-2260
552 553 567 569 570 571, 2188-2246 2192-2256
552 553 567 569 570 571 572, 2199-2258
553 567, 2171-2245 2189-2249 2208-2317
553 567 568 569 570 571 572, 2201-2259
553 567 568 569 570 571 572 573 575, 2203-2265
553 567 568 569 570 571 572 575, 2202-2260
553 567 569 570 571, 2188-2246 2192-2256
553 567 569 570 571 572, 2199-2258
553 567 574 575, 2260-2321
554 555, 2158-2267 2268-2337 2289-2347
554 555 562 563 564 565, 2213-2322
554 555 563 564 565, 2211-2270 2265-2325 2280-2346
554 555 565, 2210-2268
555 562 563 564 565, 2213-2322
555 563 564 565, 2211-2270
560 561, 2161-2317 2298-2395
562 563, 2174-2233
562 563 564, 2176-2236 2311-2369
562 563 564 565, 2179-2368
563 564, 2176-2236 2311-2370
563 564 565, 2179-2368
564 565, 2179-2353
566 567, 2171-2243
566 567 568 569 570 571 572, 2201-2259
566 567 568 569 570 571 572 573 575, 2203-2265
566 567 568 569 570 571 572 575, 2202-2260
566 567 569 570, 2213-2282
566 567 569 570 571, 2188-2256
566 567 569 570 571 572, 2199-2258
566 567 569 570 571 572 573, 2208-2270
566 567 570 571, 2186-2245
566 569, 2250-2368
566 569 570, 2225-2307
567 568 569 570 571 572, 2201-2259
567 568 569 570 571 572 573 575, 2203-2265
567 568 569 570 571 572 575, 2202-2260
567 569 570 571, 2188-2246 2192-2256
567 569 570 571 572, 2199-2258
567 574 575, 2260-2330
568 569, 2225-2287 2232-2371
568 569 570 571, 2188-2256
568 569 570 571 572, 2199-2259
568 569 570 571 572 573 575, 2203-2267
568 569 570 571 572 575, 2202-2260
568 569 575, 2210-2282
569 570 571, 2188-2256
569 570 571 572, 2199-2260
569 570 571 572 573, 2203-2267
570 571, 2186-2256
570 571 572, 2199-2260
570 571 572 573, 2203-2270
570 573, 2258-2327
571 572, 2199-2260
571 572 573, 2203-2348
572 573, 2203-2365
574 575, 2202-2266 2258-2344
576 577, 2221-2400
579 580, 2247-2400
581 582, 2255-2400
583 584, 2256-2400
585 587, 2280-2400
589 591, 2289-2359
589 591 594 595 599, 2309-2400
589 591 594 599, 2308-2366
589 591 598, 2302-2362
589 591 598 599, 2305-2364
589 591 599, 2307-2365
590 598, 2302-2365
591 598, 2302-2362
591 598 599, 2305-2364
591 599, 2307-2400
592 593, 2306-2400
594 595 599, 2309-2400
594 599, 2308-2366
596 597, 2301-2400
601 602, 2303-2384
604 605, 2339-2400
612 613, 2342-2400
625 626, 2265-2331 2322-2399
625 626 630, 2314-2379 2342-2400
625 630, 2280-2339 2290-2348
626 630, 2311-2379 2342-2400
627 628, 2294-2372
