data, m, k, r, theta, n
gveii, 2, 38, 1, 11.25, 1

precision, recall, f1_score
0.168, 0.932, 0.285

members, duration
504 523 524, 2098-2143 2108-2149 2167-2208
504 523 524 526, 2106-2145
504 523 524 530 534, 2155-2204
504 523 528, 2117-2156
504 523 530 534, 2139-2192
504 523 530 534 537, 2135-2176
504 524, 2093-2135
505 506, 2087-2128 2110-2196
505 506 507 508 509, 2093-2146
505 506 507 509, 2091-2130
505 506 508 509, 2109-2147
505 506 511 512, 2159-2231
506 511 512, 2165-2233
507 508 509, 2093-2217
507 509, 2091-2130
508 509, 2093-2219
510 513, 2134-2183 2154-2200 2175-2216 2187-2227 2195-2236 2327-2375 2348-2400
510 513 518, 2263-2306 2338-2385
510 513 518 519 520, 2250-2300
510 513 519 520, 2204-2287
510 513 520, 2199-2241
510 518, 2269-2331 2306-2360
511 512, 2106-2244
513 518, 2263-2307 2279-2323
513 518 519 520, 2250-2300
513 519 520, 2229-2287
513 520, 2199-2266
514 515 516, 2204-2252
514 515 516 517, 2241-2296
514 517, 2240-2278 2259-2307
515 516, 2153-2272 2283-2328
515 516 517, 2235-2320
518 519 520, 2252-2300
518 520, 2251-2289
519 520, 2199-2307
519 520 521 522, 2270-2371 2353-2392
519 521 522, 2334-2379 2351-2390 2355-2394
520 521 522, 2321-2374
520 522, 2285-2333 2310-2358
521 522, 2239-2400
523 524, 2098-2143
523 528, 2117-2156
523 530 534, 2139-2204
523 530 534 537, 2134-2176
525 527, 2106-2177
525 527 537, 2140-2180
525 527 537 538, 2143-2181
525 527 537 538 539, 2144-2183 2162-2205
525 527 537 538 539 540 541, 2147-2188
525 527 537 538 539 540 541 542, 2151-2191
525 527 537 538 539 540 541 542 552, 2154-2192
525 527 537 538 539 540 541 542 552 554, 2156-2195
525 527 537 538 539 540 541 542 552 554 555, 2158-2197
525 527 537 538 539 540 541 552, 2160-2199
525 527 537 538 539 541, 2146-2184
525 527 537 539 540 541 542 552, 2155-2193
525 527 538 539, 2168-2211
525 568, 2257-2295
525 568 569, 2258-2304 2281-2322
525 569, 2280-2318
526 528, 2132-2179 2173-2212
527 537 538 539, 2219-2258
527 537 538 539 542, 2235-2274
527 537 538 539 542 552, 2237-2279
527 537 538 539 542 553, 2232-2272
527 538, 2183-2225
527 538 539, 2162-2220
527 538 539 540 541 542 552 554, 2156-2195
527 538 539 540 541 542 552 554 555, 2158-2197
527 538 539 540 541 552, 2160-2199
529 530, 2116-2169 2170-2214
529 530 534, 2139-2207 2177-2226
529 530 534 537, 2132-2176
530 534, 2139-2207 2177-2228
530 534 537, 2132-2176
531 532, 2265-2353 2356-2400
531 532 533, 2124-2178 2152-2191
531 532 533 543, 2141-2181
531 532 533 543 544 548, 2144-2189
531 532 541 542 543 544 554 555, 2202-2247
531 532 541 543 544 554 555, 2197-2239 2210-2256
531 532 541 543 544 555, 2219-2259
531 532 541 543 544 555 562 563 564 565, 2225-2302
531 532 541 543 544 555 563 564 565, 2222-2262
531 532 543 544 548, 2154-2193
531 532 543 544 548 554, 2156-2195
531 532 543 544 548 554 555, 2165-2223
531 532 543 544 554, 2188-2230
531 532 543 544 554 555, 2158-2202 2186-2225 2193-2234
532 543, 2141-2181
532 543 544 548, 2144-2189
532 544, 2186-2295
532 544 548, 2181-2223
532 544 548 555, 2168-2218
532 548, 2165-2205
534 537, 2132-2176
535 536, 2141-2187
535 536 537, 2139-2178
535 536 537 539 549 550 553 566 567, 2174-2220
535 536 549, 2150-2188
535 536 549 550, 2151-2200 2198-2250 2231-2281 2284-2323
535 536 549 550 553, 2163-2206 2244-2288
535 536 549 550 553 566, 2169-2208
535 536 549 550 553 566 567, 2171-2211 2183-2229
535 536 549 550 553 567, 2251-2321
535 536 549 550 566, 2215-2254
535 536 549 550 566 567, 2192-2234 2213-2252
535 536 549 550 566 567 569 570, 2229-2268
535 536 549 550 566 567 569 570 571 572 573, 2224-2266
535 536 549 550 566 567 570 571 572 573, 2219-2261
535 536 549 550 566 570 571 572 573, 2217-2256
535 536 549 550 567, 2197-2235
535 549 550, 2286-2327
536 537, 2139-2178
536 537 539 549 550 553 566 567, 2174-2220
536 549, 2150-2188
536 549 550, 2151-2200 2198-2250 2231-2281 2284-2323
536 549 550 553, 2163-2206 2244-2288
536 549 550 553 566, 2169-2208
536 549 550 553 566 567, 2171-2211 2183-2229
536 549 550 553 567, 2251-2321
536 549 550 566, 2215-2254
536 549 550 566 567, 2192-2234 2213-2252
536 549 550 566 567 569 570, 2229-2268
536 549 550 566 567 569 570 571 572 573, 2224-2266
536 549 550 566 567 570 571 572 573, 2219-2261
536 549 550 566 570 571 572 573, 2217-2256
536 549 550 567, 2197-2235
537 538, 2143-2181
537 538 539, 2144-2183 2218-2260
537 538 539 540 541, 2147-2188
537 538 539 540 541 542, 2151-2191
537 538 539 540 541 542 552, 2154-2192
537 538 539 541, 2146-2184
537 538 539 542, 2223-2265 2235-2274
537 538 539 542 552, 2237-2279 2246-2291
537 538 539 542 552 553, 2242-2283
537 538 539 542 553, 2228-2272
537 538 539 553, 2200-2255
537 538 539 553 567, 2190-2237
537 539, 2161-2220
537 539 540 541 542 552, 2155-2193
537 539 540 541 542 552 554, 2156-2195
537 539 540 541 542 552 554 555, 2158-2197
537 539 540 541 552, 2160-2198
537 539 553 567, 2183-2227
538 539, 2144-2183 2162-2220 2218-2260
538 539 540 541, 2147-2188
538 539 540 541 542, 2151-2191
538 539 540 541 542 552, 2154-2193
538 539 540 541 542 552 554, 2156-2195
538 539 540 541 542 552 554 555, 2158-2197
538 539 540 541 552, 2160-2199
538 539 541, 2146-2184
538 539 542, 2223-2265 2235-2274
538 539 542 552, 2237-2279 2246-2291
538 539 542 552 553, 2242-2283
538 539 542 553, 2228-2272
538 539 553, 2200-2255
538 539 553 567, 2188-2237
539 540 541, 2147-2188
539 540 541 542, 2151-2191
539 540 541 542 552, 2154-2193
539 540 541 542 552 554, 2156-2195
539 540 541 542 552 554 555, 2158-2197
539 540 541 552, 2160-2198
539 542, 2223-2265 2235-2274
539 542 552, 2237-2279 2246-2292
539 542 552 553, 2242-2283
539 542 553, 2228-2272
539 553, 2200-2255
539 553 567, 2183-2237
540 541, 2147-2188 2183-2239 2210-2248
540 541 542, 2151-2191 2202-2247
540 541 542 552, 2154-2193
540 541 542 552 554, 2156-2195
540 541 542 552 554 555, 2158-2197
540 541 543 544 554 555, 2211-2256
540 541 543 544 554 555 562 563 564 565, 2235-2291 2273-2318
540 541 543 544 555, 2219-2259
540 541 543 544 555 562 563 564 565, 2225-2272 2254-2310
540 541 543 544 555 563 564 565, 2222-2262
540 541 552, 2160-2200
540 541 552 553, 2163-2209
540 541 552 553 567, 2172-2220
541 542, 2151-2193 2202-2247
541 542 554, 2156-2195
541 542 554 555, 2158-2197
541 543 544 554 555, 2211-2256
541 543 544 554 555 562 563 564 565, 2273-2316
541 543 544 555, 2219-2259
541 543 544 555 562 563 564 565, 2225-2310
541 543 544 555 563 564 565, 2222-2262
542 551 552 553 567, 2262-2321
542 551 552 567 574 575, 2284-2322
542 552, 2237-2279 2246-2299
542 552 553, 2242-2283
542 553, 2228-2272
542 554, 2156-2195
542 554 555, 2158-2223
543 544 548, 2144-2193
543 544 548 554, 2156-2195
543 544 554, 2188-2230
543 544 554 555, 2158-2225 2193-2256 2283-2336
543 544 554 555 562 563 564 565, 2273-2319
543 544 554 555 563 565, 2282-2320
543 544 555, 2219-2259
543 544 555 562 563 564 565, 2225-2310
543 544 555 563 564 565, 2222-2262
543 554 555, 2299-2338
544 548, 2144-2195
544 555, 2158-2218
545 576 577, 2330-2381
545 576 577 579 580, 2312-2367
545 579 580, 2308-2349
547 548, 2143-2271
549 550, 2151-2200 2198-2250 2231-2340
549 550 553, 2163-2206
549 550 553 566, 2169-2208
549 550 553 566 567, 2171-2229
549 550 566, 2215-2254
549 550 566 567, 2192-2234 2213-2252
549 550 566 567 569 570, 2229-2268
549 550 566 567 569 570 571 572 573, 2224-2266
549 550 566 567 570 571 572 573, 2219-2261
549 550 566 570 571 572 573, 2217-2256
549 550 567, 2197-2235
550 566, 2169-2208 2215-2254
550 566 567, 2171-2232 2213-2252
550 566 567 569 570 571 572 573, 2224-2265
550 566 567 570 571 572 573, 2219-2261
550 566 570 571 572 573, 2217-2256
551 552, 2157-2200
551 552 553, 2163-2209 2210-2255
551 552 553 567, 2172-2231 2203-2247 2218-2271 2242-2321
551 552 567, 2194-2240 2234-2279
551 552 567 574 575, 2284-2324
552 553, 2163-2209 2203-2267 2242-2283
552 553 567, 2172-2229
553 567, 2172-2237 2251-2321
554 555, 2158-2225 2193-2259 2283-2347
554 555 562 563 564 565, 2225-2289 2258-2299 2266-2319
554 555 563 564 565, 2222-2262
554 555 563 565, 2282-2320
554 565, 2265-2303
555 562 563 564 565, 2225-2318
555 563 564 565, 2222-2262
560 561, 2161-2318 2285-2324 2315-2380 2346-2395
562 563, 2174-2213
562 563 564, 2176-2216 2331-2369
562 563 564 565, 2179-2320 2299-2368
562 563 565, 2283-2336
563 564, 2176-2216 2331-2370
563 564 565, 2179-2315 2299-2347 2316-2368
563 565, 2278-2336 2310-2353
564 565, 2179-2319 2285-2326
566 567, 2171-2252
566 567 569 570, 2229-2271
566 567 569 570 571 572 573, 2224-2266
566 567 570 571 572 573, 2219-2261
566 569, 2262-2368
566 569 570, 2234-2285 2252-2299
566 570, 2248-2289
566 570 571 572 573, 2217-2256
567 574 575, 2284-2332
568 569, 2190-2240 2242-2285 2258-2325 2289-2371
568 569 570 571, 2188-2227
568 569 570 571 572 573 575, 2211-2266
568 569 573, 2203-2247
568 569 573 575, 2210-2248
568 569 575, 2229-2279
569 570 571, 2188-2227
569 570 571 572 573, 2211-2266
569 573, 2203-2248
570 571, 2186-2236
570 571 572, 2199-2240
570 571 572 573, 2203-2266 2305-2348
570 572 573, 2311-2349
571 572, 2199-2240
571 572 573, 2203-2348
572 573, 2203-2365
574 575, 2202-2264 2264-2344
576 577, 2226-2400
579 580, 2247-2400
581 582, 2266-2397
581 582 583, 2255-2293
581 582 583 584, 2256-2303
582 583, 2255-2293
582 583 584, 2256-2303
583 584, 2256-2400
585 587, 2280-2400
589 591, 2289-2342 2342-2388
589 591 599, 2305-2379 2351-2400
591 599, 2351-2400
592 593, 2306-2400
594 595 599, 2309-2400
594 599, 2308-2346
596 597, 2301-2361 2332-2400
601 602, 2303-2347 2312-2384
604 605, 2339-2388
604 605 610, 2351-2395
604 605 610 611 616, 2359-2397 2362-2400
604 605 610 611 616 617 618, 2360-2399
604 605 610 616, 2358-2396
605 611 616, 2359-2397 2362-2400
605 611 616 617 618, 2360-2399
605 616, 2358-2396
606 607, 2345-2392
606 607 620, 2355-2397
606 607 620 621, 2360-2400
607 620, 2355-2393
608 609, 2345-2397
608 609 621, 2360-2400
609 621, 2360-2400
610 616, 2358-2400
611 616, 2359-2397 2362-2400
611 616 617 618, 2360-2399
612 613, 2342-2390
612 613 614, 2353-2400
617 618, 2360-2400
620 621, 2360-2400
625 626, 2263-2312 2337-2380 2354-2400
625 626 630, 2335-2374 2343-2391
625 627, 2281-2320
625 630, 2280-2318 2290-2328 2311-2349 2323-2363
626 630, 2331-2374 2343-2391
627 628, 2296-2345 2322-2372
627 628 630, 2294-2333
627 630, 2287-2331
