data, m, k, r, theta, n
gveii, 2, 38, 1, 5.625, 1

precision, recall, f1_score
0.189, 0.923, 0.313

members, duration
514 517, 2248-2289
515 516, 2153-2236 2206-2279 2252-2309 2277-2325
515 516 517, 2242-2289 2272-2314
518 519 520, 2254-2297
518 520, 2253-2291
519 520, 2199-2248 2217-2307
519 520 521 522, 2270-2315 2286-2342 2316-2354 2321-2368
519 520 522, 2317-2358
519 521, 2351-2394
519 521 522, 2278-2323 2305-2353 2331-2371
520 521 522, 2321-2371
520 522, 2285-2333 2312-2358
521 522, 2239-2298 2269-2387 2358-2400
523 530, 2145-2187
523 530 534, 2138-2182
523 530 534 537, 2136-2175
525 527, 2106-2201
525 568, 2257-2297 2283-2321
525 568 569, 2260-2302 2282-2320
525 569, 2281-2319
526 528, 2135-2176
527 538, 2175-2220
527 538 539, 2165-2212
529 530, 2116-2169 2145-2221
529 530 534, 2138-2182 2184-2226
529 530 534 537, 2132-2175
530 534, 2138-2182 2184-2228
530 534 537, 2132-2175
531 532, 2124-2174 2154-2209 2254-2306 2287-2347 2358-2400
531 532 533, 2137-2178 2144-2191
531 532 533 543, 2141-2181
531 532 541, 2208-2265
531 532 541 543 544 555 562 563 564 565, 2243-2286
531 532 541 543 544 555 563 564 565, 2242-2280
531 532 541 544, 2201-2245 2228-2279
531 532 543 544, 2179-2219 2186-2225 2196-2237
531 532 543 544 548, 2182-2223
531 532 543 544 554, 2188-2233
531 532 543 544 554 555, 2172-2216
531 532 544, 2200-2238 2249-2291
532 543, 2141-2181
532 544, 2178-2219 2186-2245 2228-2291
532 544 548, 2182-2223
534 537, 2132-2175
535 536, 2139-2187 2219-2258 2285-2323
535 536 537 539 549 550 553 566 567, 2176-2216
535 536 537 549 550 553 566 567, 2179-2217
535 536 549, 2150-2188
535 536 549 550, 2151-2204 2189-2240 2211-2254 2228-2266 2231-2287 2264-2304
535 536 549 550 553, 2167-2211 2250-2288 2276-2316
535 536 549 550 553 566 567, 2174-2213 2180-2221
535 536 549 550 553 567, 2251-2296 2262-2301 2267-2313 2279-2321
535 536 549 550 566 567, 2184-2226
535 536 549 550 566 567 569 570, 2227-2265 2229-2268
535 536 550, 2217-2256 2221-2259 2284-2322
535 536 550 553 567, 2259-2299
535 536 550 566 567 569 570, 2225-2264
535 536 550 566 569 570 571 572 573, 2224-2262
535 536 550 566 570 571 572 573, 2222-2261
536 537 539 549 550 553 566 567, 2176-2216
536 537 549 550 553 566 567, 2179-2217
536 549, 2150-2188
536 549 550, 2151-2204 2189-2245 2211-2254 2234-2287 2264-2304
536 549 550 553, 2167-2211 2250-2288 2276-2316
536 549 550 553 566 567, 2174-2213 2180-2221
536 549 550 553 567, 2251-2296 2267-2313 2279-2321
536 549 550 566 567, 2184-2226
536 550, 2208-2248 2217-2256 2284-2322
536 550 553 567, 2259-2301
537 538 539, 2154-2192 2219-2273 2239-2277 2247-2286
537 538 539 542, 2240-2280 2249-2290
537 538 539 542 552, 2243-2284 2253-2291
537 538 539 553, 2199-2254
537 539, 2155-2216 2218-2256 2236-2276
537 539 553, 2198-2236 2217-2255
537 539 553 567, 2185-2235
538 539, 2144-2212 2218-2277 2247-2286
538 539 542, 2240-2280 2249-2290
538 539 542 552, 2243-2284 2253-2291
538 539 553, 2198-2255
538 539 553 567, 2195-2235
539 542, 2240-2280 2249-2290
539 542 552, 2243-2284 2253-2292
539 553, 2198-2255
539 553 567, 2183-2235
540 541, 2147-2191 2178-2221 2200-2252 2217-2274
540 541 543 544, 2264-2302
540 541 543 544 554 555 562 563 564 565, 2243-2288
540 541 543 544 554 555 562 564, 2278-2316
540 541 543 544 554 555 563 564 565, 2242-2280
540 541 543 544 555, 2273-2315
540 541 543 544 555 562 563 564 565, 2254-2298 2265-2308
540 541 543 544 555 562 563 565, 2251-2291
540 541 543 544 555 563 564 565, 2271-2310
540 541 543 544 562 563 564 565, 2261-2301
540 541 544, 2237-2278
540 541 544 554 555 563 564 565, 2241-2279
540 541 552, 2154-2200
540 541 552 553, 2163-2214
540 541 552 553 567, 2177-2215
540 543 544 554 555 562 563 565, 2279-2318
541 543 544, 2264-2303
541 543 544 555 562 563 564 565, 2243-2288 2254-2298
541 543 544 555 562 563 565, 2251-2291
541 543 544 555 563 564 565, 2242-2280
541 543 544 562 563 564 565, 2261-2301
541 544, 2237-2279
542 551 552 553, 2276-2316
542 551 552 553 567, 2262-2313 2279-2317
542 552, 2243-2285 2253-2299 2280-2322
542 553, 2228-2272
542 554, 2157-2195
542 554 555, 2158-2202 2178-2223
543 544, 2179-2225 2196-2243 2217-2274 2264-2308
543 544 548, 2144-2193
543 544 548 554, 2156-2195
543 544 554, 2188-2233
543 544 554 555, 2158-2216 2206-2252 2283-2336
543 544 554 555 562 563 565, 2279-2319
543 544 554 555 562 564, 2278-2316
543 544 554 555 563 565, 2282-2320
543 544 555, 2215-2254 2273-2315
543 544 555 562 563 564 565, 2237-2277 2243-2288 2254-2298
543 544 555 562 563 565, 2251-2291
543 544 555 563 564 565, 2240-2280 2271-2310
543 544 562 563 564 565, 2261-2301
543 554 555, 2299-2338
544 548, 2144-2195
544 555, 2158-2212
547 548, 2143-2271
549 550, 2151-2204 2189-2259 2228-2266 2231-2340
549 550 553, 2167-2211
549 550 553 566 567, 2174-2221
549 550 566 567, 2184-2226
549 550 566 567 569 570, 2225-2265 2229-2268
549 550 566 569 570 571 572 573, 2224-2262
549 550 566 570 571 572 573, 2222-2261
550 566 567, 2174-2226
550 566 567 569 570, 2225-2265
550 566 569 570 571 572 573, 2224-2262
550 566 570 571 572 573, 2222-2261
551 552, 2157-2200 2189-2243
551 552 553, 2163-2213 2206-2244 2208-2260 2276-2316
551 552 553 567, 2176-2226 2223-2261 2250-2313
551 552 567, 2224-2287
551 553 567, 2279-2321
551 567, 2284-2324
552 553, 2163-2214 2206-2259
552 553 567, 2177-2226
553 567, 2177-2235 2251-2313 2279-2321
554 555, 2158-2223 2196-2262 2284-2342
554 555 562 563 564 565, 2229-2277 2243-2281 2245-2284
554 555 563 564 565, 2240-2280
554 562 563 564 565, 2268-2308
554 562 563 565, 2279-2319
554 562 564, 2276-2316
554 562 564 565, 2271-2313
554 563 565, 2282-2320
555 562 563 564 565, 2229-2277 2243-2288 2254-2308
555 562 563 565, 2251-2291
555 563 564 565, 2240-2280 2271-2310
555 563 565, 2226-2266
560 561, 2161-2215 2196-2289 2255-2314 2285-2323 2316-2357 2326-2378 2353-2395
562 563, 2174-2213 2286-2325 2309-2354 2331-2369
562 563 564, 2176-2214 2317-2355
562 563 564 565, 2190-2251 2221-2288 2254-2308 2301-2340 2324-2367
562 563 565, 2251-2291 2281-2323 2288-2331 2299-2338 2330-2368
562 564, 2177-2216 2276-2316 2303-2346 2318-2361
562 564 565, 2179-2227 2214-2258 2271-2313
563 564, 2176-2216 2303-2342
563 564 565, 2179-2221 2186-2258 2230-2287 2254-2310 2301-2340
563 565, 2184-2223 2221-2267 2250-2291 2274-2323 2288-2332 2298-2338 2318-2368
564 565, 2179-2261 2236-2287 2256-2294 2261-2313
566 567, 2171-2245
566 567 569 570, 2225-2271
566 569, 2258-2318 2293-2368
566 569 570, 2234-2280
566 569 570 571 572 573, 2224-2262
566 570, 2243-2291
566 570 571, 2218-2257
566 570 571 572, 2220-2258
566 570 571 572 573, 2217-2255 2221-2261
568 569, 2190-2240 2234-2277 2242-2281 2260-2318 2294-2371
568 569 570, 2188-2227
568 569 570 571, 2218-2257
568 569 570 571 572, 2220-2258
568 569 570 571 572 573, 2211-2255
568 569 570 571 572 573 575, 2221-2262
568 569 570 575, 2225-2266
568 569 573, 2203-2248
568 569 575, 2229-2271 2240-2279
569 570, 2188-2227 2225-2266
569 570 571, 2218-2257
569 570 571 572, 2220-2258
569 570 571 572 573, 2211-2255 2221-2262
569 573, 2203-2248
570 571, 2186-2224 2198-2236 2218-2257
570 571 572, 2199-2240 2220-2258
570 571 572 573, 2203-2255 2221-2262 2310-2348
571 572, 2199-2240 2220-2258
571 572 573, 2203-2255 2221-2274 2258-2333 2309-2348
571 573, 2237-2280
572 573, 2203-2257 2221-2365
574 575, 2202-2260 2276-2344
576 577, 2239-2400
579 580, 2247-2385 2354-2399
581 582, 2262-2377
581 582 583, 2255-2293
581 582 583 584, 2256-2299
582 583, 2255-2293
582 583 584, 2256-2299
583 584, 2256-2353 2322-2400
585 587, 2280-2400
589 591, 2347-2395
589 591 599, 2305-2362 2358-2400
589 599, 2325-2364
591 599, 2358-2400
592 593, 2306-2357 2334-2400
594 595, 2331-2383
594 595 599, 2326-2368 2346-2400
594 599, 2308-2363
596 597, 2301-2354 2340-2400
601 602, 2318-2362 2332-2381
604 605, 2339-2388
604 605 610, 2351-2395
604 605 610 611 616, 2359-2400
604 605 610 616, 2358-2396
605 611 616, 2359-2400
605 616, 2358-2396
606 607, 2345-2400
608 609, 2358-2397
608 609 621, 2360-2400
609 621, 2360-2400
610 616, 2358-2400
611 616, 2359-2398
612 613, 2356-2399
612 613 614, 2362-2400
617 618, 2360-2400
625 626, 2265-2311 2342-2382 2350-2400
625 626 630, 2345-2387
625 627, 2281-2320
625 630, 2311-2349 2324-2363
626 630, 2331-2373 2345-2387
627 628, 2297-2340
627 630, 2289-2333
