data, m, k, r, theta, n
gveii, 2, 58, 1, 5.625, 1

precision, recall, f1_score
0.212, 0.879, 0.342

members, duration
563 565, 2273-2341 2299-2368
564 565, 2179-2333 2294-2353
566 567, 2171-2247
566 567 569 570, 2207-2280
566 567 569 570 571, 2194-2252
566 567 569 570 571 572, 2201-2260
566 567 569 570 571 572 573, 2203-2264
566 567 570, 2223-2282
566 567 570 571, 2190-2251
566 569, 2240-2342 2290-2368
566 569 570, 2233-2297
566 569 570 571, 2195-2256
566 569 570 571 572, 2199-2258
566 570, 2225-2290
568 569, 2210-2280 2237-2344 2291-2371
568 569 570, 2207-2267
568 569 570 571, 2188-2256
568 569 570 571 572, 2199-2260
568 569 570 571 572 573, 2203-2264
568 575, 2223-2282
569 570, 2207-2267
569 570 571, 2188-2256
569 570 571 572, 2199-2260
569 570 571 572 573, 2203-2264
570 571, 2186-2256
570 571 572, 2199-2260
570 571 572 573, 2203-2264
570 573, 2258-2319
571 572, 2200-2260
571 572 573, 2203-2309 2258-2348
572 573, 2203-2365
574 575, 2202-2261 2263-2344
576 577, 2226-2400
579 580, 2247-2384 2335-2400
581 582, 2255-2400
583 584, 2256-2400
585 587, 2280-2400
589 591, 2289-2376
589 591 599, 2319-2400
590 598, 2302-2363
592 593, 2306-2400
594 595 599, 2309-2400
594 599, 2308-2366
596 597, 2301-2379 2330-2400
601 602, 2303-2384
604 605, 2339-2400
612 613, 2342-2400
625 626, 2267-2331 2317-2400
625 626 630, 2316-2374
625 630, 2290-2348
626 630, 2311-2374
627 628, 2294-2354
